EventID	JourneyID	AutoID	engine_speed	vehicle_speed	road_speed_limit	transmission_gear_position	beam_status	latitude	longitude	timastamp
2842	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.807287	6.192159	2018-05-12 22:36:51.254
2843	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.807234	6.192079	2018-05-12 22:37:01.254
2844	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.807231	6.192014	2018-05-12 22:37:11.254
2845	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5292	81	80	4	1	28.807171	6.191945	2018-05-12 22:37:21.254
2846	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.807149	6.191913	2018-05-12 22:37:31.254
2847	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.807223	6.191871	2018-05-12 22:37:41.254
2848	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.807284	6.191861	2018-05-12 22:37:51.254
2849	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.807219	6.191931	2018-05-12 22:38:01.254
2850	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.807212	6.191974	2018-05-12 22:38:11.254
2851	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.807197	6.191989	2018-05-12 22:38:21.254
2852	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.807134	6.191916	2018-05-12 22:38:31.254
2853	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.807163	6.191859	2018-05-12 22:38:41.254
2854	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.807105	6.191888	2018-05-12 22:38:51.254
2855	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.807119	6.191835	2018-05-12 22:39:01.254
2856	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.807111	6.191763	2018-05-12 22:39:11.254
2857	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.807129	6.191666	2018-05-12 22:39:21.254
2858	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.807117	6.191658	2018-05-12 22:39:31.254
2859	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.807138	6.191605	2018-05-12 22:39:41.254
2860	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.807202	6.191616	2018-05-12 22:39:51.254
2861	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.807191	6.191711	2018-05-12 22:40:01.254
2862	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.807098	6.191685	2018-05-12 22:40:11.254
2863	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.807154	6.191600	2018-05-12 22:40:21.254
2864	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5553	85	80	4	1	28.807080	6.191682	2018-05-12 22:40:31.254
2865	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.807031	6.191593	2018-05-12 22:40:41.254
2866	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.806993	6.191508	2018-05-12 22:40:51.254
2867	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806895	6.191428	2018-05-12 22:41:01.254
2868	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.806878	6.191400	2018-05-12 22:41:11.254
2869	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806849	6.191414	2018-05-12 22:41:21.254
2870	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806756	6.191447	2018-05-12 22:41:31.254
2871	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806731	6.191545	2018-05-12 22:41:41.254
2872	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806797	6.191468	2018-05-12 22:41:51.254
2873	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806715	6.191444	2018-05-12 22:42:01.254
2874	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806620	6.191465	2018-05-12 22:42:11.254
2875	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806613	6.191486	2018-05-12 22:42:21.254
2876	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806617	6.191543	2018-05-12 22:42:31.254
2877	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806551	6.191500	2018-05-12 22:42:41.254
2878	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806563	6.191470	2018-05-12 22:42:51.254
2879	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806636	6.191527	2018-05-12 22:43:01.254
2880	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806611	6.191437	2018-05-12 22:43:11.254
2881	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806646	6.191373	2018-05-12 22:43:21.254
2882	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806691	6.191317	2018-05-12 22:43:31.254
2883	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806675	6.191278	2018-05-12 22:43:41.254
2884	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806675	6.191230	2018-05-12 22:43:51.254
2885	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5096	78	80	4	1	28.806744	6.191262	2018-05-12 22:44:01.254
2886	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4586	78	80	5	1	28.806645	6.191217	2018-05-12 22:44:11.254
2887	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4586	78	80	5	1	28.806657	6.191300	2018-05-12 22:44:21.254
2888	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4469	76	80	5	1	28.806742	6.191252	2018-05-12 22:44:31.254
2889	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4528	77	80	5	1	28.806761	6.191222	2018-05-12 22:44:41.254
2890	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806766	6.191174	2018-05-12 22:44:51.254
2891	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806773	6.191235	2018-05-12 22:45:01.254
2892	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806843	6.191326	2018-05-12 22:45:11.254
2893	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806814	6.191424	2018-05-12 22:45:21.254
2894	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806717	6.191501	2018-05-12 22:45:31.254
2895	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806772	6.191543	2018-05-12 22:45:41.254
2896	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806805	6.191480	2018-05-12 22:45:51.254
2897	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806712	6.191482	2018-05-12 22:46:01.254
2898	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806637	6.191478	2018-05-12 22:46:11.254
2899	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806722	6.191536	2018-05-12 22:46:21.254
2900	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806677	6.191514	2018-05-12 22:46:31.254
2901	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4586	78	80	5	1	28.806598	6.191440	2018-05-12 22:46:41.254
2902	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806526	6.191518	2018-05-12 22:46:51.254
2903	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806464	6.191504	2018-05-12 22:47:01.254
2904	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806522	6.191473	2018-05-12 22:47:11.254
2905	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806458	6.191516	2018-05-12 22:47:21.254
2906	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806441	6.191438	2018-05-12 22:47:31.254
2907	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806483	6.191409	2018-05-12 22:47:41.254
2908	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806435	6.191465	2018-05-12 22:47:51.254
2909	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806408	6.191488	2018-05-12 22:48:01.254
2910	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806425	6.191575	2018-05-12 22:48:11.254
2911	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806492	6.191485	2018-05-12 22:48:21.254
2912	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806424	6.191534	2018-05-12 22:48:31.254
2913	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4586	78	80	5	1	28.806474	6.191478	2018-05-12 22:48:41.254
2914	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4586	78	80	5	1	28.806507	6.191442	2018-05-12 22:48:51.254
2915	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806580	6.191453	2018-05-12 22:49:01.254
2916	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4586	78	80	5	1	28.806527	6.191470	2018-05-12 22:49:11.254
2917	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4586	78	80	5	1	28.806623	6.191419	2018-05-12 22:49:21.254
2918	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806582	6.191474	2018-05-12 22:49:31.254
2919	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806641	6.191530	2018-05-12 22:49:41.254
2920	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806548	6.191502	2018-05-12 22:49:51.254
2921	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806500	6.191476	2018-05-12 22:50:01.254
2922	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806475	6.191429	2018-05-12 22:50:11.254
2923	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806501	6.191504	2018-05-12 22:50:21.254
2924	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806433	6.191447	2018-05-12 22:50:31.254
2925	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806417	6.191357	2018-05-12 22:50:41.254
2926	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806480	6.191306	2018-05-12 22:50:51.254
2927	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806495	6.191235	2018-05-12 22:51:01.254
2928	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806482	6.191270	2018-05-12 22:51:11.254
2929	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5357	82	80	4	1	28.806542	6.191358	2018-05-12 22:51:21.254
2930	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5292	81	80	4	1	28.806525	6.191291	2018-05-12 22:51:31.254
2931	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5292	81	80	4	1	28.806622	6.191212	2018-05-12 22:51:41.254
2932	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4645	79	80	5	1	28.806577	6.191160	2018-05-12 22:51:51.254
2933	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4704	80	80	5	1	28.806659	6.191153	2018-05-12 22:52:01.254
2934	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4763	81	80	5	1	28.806560	6.191194	2018-05-12 22:52:11.254
2935	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806485	6.191098	2018-05-12 22:52:21.254
2936	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.806424	6.191042	2018-05-12 22:52:31.254
2937	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.806456	6.190982	2018-05-12 22:52:41.254
2938	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806434	6.190935	2018-05-12 22:52:51.254
2939	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806514	6.190857	2018-05-12 22:53:01.254
2940	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806504	6.190827	2018-05-12 22:53:11.254
2941	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806566	6.190785	2018-05-12 22:53:21.254
2942	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5057	86	80	5	1	28.806624	6.190793	2018-05-12 22:53:31.254
2943	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5057	86	80	5	1	28.806535	6.190724	2018-05-12 22:53:41.254
2944	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806497	6.190781	2018-05-12 22:53:51.254
2945	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5116	87	80	5	1	28.806431	6.190827	2018-05-12 22:54:01.254
2946	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806414	6.190889	2018-05-12 22:54:11.254
2947	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806404	6.190926	2018-05-12 22:54:21.254
2948	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.806379	6.190990	2018-05-12 22:54:31.254
2949	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806386	6.190942	2018-05-12 22:54:41.254
2950	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.806405	6.191036	2018-05-12 22:54:51.254
2951	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	5423	83	80	4	1	28.806485	6.191122	2018-05-12 22:55:01.254
2952	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	7500	82	80	3	1	28.806507	6.191074	2018-05-12 22:55:11.254
2953	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	7592	83	80	3	1	28.806452	6.191063	2018-05-12 22:55:21.254
2954	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	9643	82	80	2	1	28.806416	6.191040	2018-05-12 22:55:31.254
2955	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	9643	82	80	2	1	28.806396	6.190975	2018-05-12 22:55:41.254
2956	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	17624	83	80	1	1	28.806427	6.190948	2018-05-12 22:55:51.254
2957	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806440	6.191023	2018-05-12 22:56:01.254
2958	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4822	82	80	5	1	28.806470	6.191046	2018-05-12 22:56:11.254
2959	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4880	83	80	5	1	28.806521	6.190962	2018-05-12 22:56:21.254
2960	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4998	85	80	5	1	28.806446	6.190905	2018-05-12 22:56:31.254
2961	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.806452	6.190875	2018-05-12 22:56:41.254
2962	61AE8F53-8F24-4CE5-A03E-CA7968BA0257	6	4939	84	80	5	1	28.806521	6.190845	2018-05-12 22:56:51.254
2963	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4645	79	80	5	1	159.396392	162.709077	2018-05-12 22:09:21.261
2964	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4528	77	80	5	1	159.396347	162.709149	2018-05-12 22:09:31.261
2965	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4410	75	80	5	1	159.396412	162.709243	2018-05-12 22:09:41.261
2966	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4769	73	80	4	1	159.396391	162.709226	2018-05-12 22:09:51.261
2967	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4639	71	80	4	1	159.396322	162.709324	2018-05-12 22:10:01.261
2968	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	6586	72	80	3	1	159.396307	162.709287	2018-05-12 22:10:11.261
2969	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4835	74	80	4	1	159.396301	162.709299	2018-05-12 22:10:21.261
2970	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4769	73	80	4	1	159.396280	162.709249	2018-05-12 22:10:31.261
2971	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4410	75	80	5	1	159.396336	162.709221	2018-05-12 22:10:41.261
2972	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4528	77	80	5	1	159.396434	162.709306	2018-05-12 22:10:51.261
2973	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4586	78	80	5	1	159.396352	162.709381	2018-05-12 22:11:01.261
2974	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4528	77	80	5	1	159.396413	162.709436	2018-05-12 22:11:11.261
2975	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4528	77	80	5	1	159.396467	162.709391	2018-05-12 22:11:21.261
2976	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4469	76	80	5	1	159.396449	162.709483	2018-05-12 22:11:31.261
2977	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4528	77	80	5	1	159.396546	162.709551	2018-05-12 22:11:41.261
2978	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4469	76	80	5	1	159.396559	162.709636	2018-05-12 22:11:51.261
2979	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4410	75	80	5	1	159.396500	162.709538	2018-05-12 22:12:01.261
2980	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4835	74	80	4	1	159.396582	162.709602	2018-05-12 22:12:11.261
2981	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4292	73	80	5	1	159.396662	162.709506	2018-05-12 22:12:21.261
2982	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4234	72	80	5	1	159.396637	162.709513	2018-05-12 22:12:31.261
2983	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4704	72	80	4	1	159.396554	162.709468	2018-05-12 22:12:41.261
2984	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4639	71	80	4	1	159.396508	162.709493	2018-05-12 22:12:51.261
2985	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4573	70	80	4	1	159.396507	162.709407	2018-05-12 22:13:01.261
2986	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4639	71	80	4	1	159.396484	162.709367	2018-05-12 22:13:11.261
2987	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4508	69	80	4	1	159.396549	162.709420	2018-05-12 22:13:21.261
2988	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	6403	70	80	3	1	159.396535	162.709384	2018-05-12 22:13:31.261
2989	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4508	69	80	4	1	159.396440	162.709309	2018-05-12 22:13:41.261
2990	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4508	69	80	4	1	159.396417	162.709246	2018-05-12 22:13:51.261
2991	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	3998	68	80	5	1	159.396441	162.709286	2018-05-12 22:14:01.261
2992	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	3998	68	80	5	1	159.396493	162.709357	2018-05-12 22:14:11.261
2993	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4443	68	80	4	1	159.396483	162.709390	2018-05-12 22:14:21.261
2994	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4443	68	80	4	1	159.396559	162.709469	2018-05-12 22:14:31.261
2995	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4573	70	80	4	1	159.396569	162.709513	2018-05-12 22:14:41.261
2996	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4639	71	80	4	1	159.396512	162.709524	2018-05-12 22:14:51.261
2997	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4234	72	80	5	1	159.396451	162.709498	2018-05-12 22:15:01.261
2998	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4704	72	80	4	1	159.396437	162.709564	2018-05-12 22:15:11.261
2999	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4835	74	80	4	1	159.396374	162.709477	2018-05-12 22:15:21.261
3000	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4835	74	80	4	1	159.396426	162.709423	2018-05-12 22:15:31.261
3001	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	6769	74	80	3	1	159.396348	162.709345	2018-05-12 22:15:41.261
3002	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4469	76	80	5	1	159.396293	162.709254	2018-05-12 22:15:51.261
3003	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4528	77	80	5	1	159.396298	162.709175	2018-05-12 22:16:01.261
3004	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4469	76	80	5	1	159.396285	162.709098	2018-05-12 22:16:11.261
3005	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4410	75	80	5	1	159.396188	162.709162	2018-05-12 22:16:21.261
3006	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	5031	77	80	4	1	159.396137	162.709175	2018-05-12 22:16:31.261
3007	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4469	76	80	5	1	159.396186	162.709201	2018-05-12 22:16:41.261
3008	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4351	74	80	5	1	159.396089	162.709274	2018-05-12 22:16:51.261
3009	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4835	74	80	4	1	159.396186	162.709186	2018-05-12 22:17:01.261
3010	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4835	74	80	4	1	159.396087	162.709184	2018-05-12 22:17:11.261
3011	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4769	73	80	4	1	159.396002	162.709232	2018-05-12 22:17:21.261
3012	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4410	75	80	5	1	159.396014	162.709316	2018-05-12 22:17:31.261
3013	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4835	74	80	4	1	159.396055	162.709318	2018-05-12 22:17:41.261
3014	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	6769	74	80	3	1	159.396118	162.709344	2018-05-12 22:17:51.261
3015	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4965	76	80	4	1	159.396186	162.709334	2018-05-12 22:18:01.261
3016	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	5096	78	80	4	1	159.396121	162.709330	2018-05-12 22:18:11.261
3017	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4704	80	80	5	1	159.396160	162.709296	2018-05-12 22:18:21.261
3018	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4763	81	80	5	1	159.396252	162.709231	2018-05-12 22:18:31.261
3019	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4704	80	80	5	1	159.396153	162.709313	2018-05-12 22:18:41.261
3020	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4763	81	80	5	1	159.396070	162.709267	2018-05-12 22:18:51.261
3021	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4822	82	80	5	1	159.396147	162.709313	2018-05-12 22:19:01.261
3022	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4880	83	80	5	1	159.396080	162.709315	2018-05-12 22:19:11.261
3023	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4939	84	80	5	1	159.396059	162.709399	2018-05-12 22:19:21.261
3024	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4880	83	80	5	1	159.396071	162.709392	2018-05-12 22:19:31.261
3025	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4763	81	80	5	1	159.396055	162.709442	2018-05-12 22:19:41.261
3026	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4704	80	80	5	1	159.396051	162.709499	2018-05-12 22:19:51.261
3027	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4645	79	80	5	1	159.395981	162.709445	2018-05-12 22:20:01.261
3028	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4586	78	80	5	1	159.396016	162.709480	2018-05-12 22:20:11.261
3029	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4586	78	80	5	1	159.396096	162.709426	2018-05-12 22:20:21.261
3030	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4528	77	80	5	1	159.396005	162.709447	2018-05-12 22:20:31.261
3031	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4704	80	80	5	1	159.396022	162.709355	2018-05-12 22:20:41.261
3032	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	5292	81	80	4	1	159.395980	162.709289	2018-05-12 22:20:51.261
3033	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4763	81	80	5	1	159.395962	162.709262	2018-05-12 22:21:01.261
3034	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4704	80	80	5	1	159.395894	162.709353	2018-05-12 22:21:11.261
3035	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4822	82	80	5	1	159.395914	162.709286	2018-05-12 22:21:21.261
3036	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4763	81	80	5	1	159.395944	162.709340	2018-05-12 22:21:31.261
3037	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4704	80	80	5	1	159.395941	162.709303	2018-05-12 22:21:41.261
3038	A1DE2CCB-1E62-4513-A94C-02EA69A9EC21	6	4763	81	80	5	1	159.395956	162.709290	2018-05-12 22:21:51.261
